7.116398407857141706e+01 -3.586445591642855972e-03 1.250814399471427557e-03 -8.490021709359999932e-03
7.257947647142852077e+01 -4.932967318807143786e-03 1.039896191157142205e-03 -6.943453558714285379e-03
7.399510021428571349e+01 -5.451244050264286711e-03 7.569495283642857335e-04 -5.593672190999999724e-03
7.541077077142858798e+01 -4.703297758793571759e-03 4.792091773785711671e-04 -3.402190314892858131e-03
7.682684664285714859e+01 -3.359176467357144046e-03 5.668193028571437642e-05 -2.558171428664285200e-03
7.824288875714286462e+01 -2.388146629928571390e-03 5.108299264285713062e-04 -1.560790065392857412e-03
7.965906363571427562e+01 -1.430336053412856537e-03 3.702176515785714759e-04 -1.191371890278571447e-03
8.107519156428573126e+01 -1.403832209621428762e-03 -3.374897970214283554e-04 -2.095570753285708003e-04
8.249145527857146476e+01 -1.874108317850000423e-03 -2.314759891507144366e-04 -1.151745422142854119e-04
8.390782175714286950e+01 -1.899063504500000249e-03 -3.811962148571426440e-04 -3.999456601285714011e-04
8.532412101428572271e+01 -1.495180858669999937e-03 1.035889082428570875e-04 6.506659053571446194e-05
8.674066388571426955e+01 -9.271024448928573240e-04 1.025487345787142682e-03 2.275471013292857639e-04
8.815717986428572317e+01 -6.642991787428571349e-04 2.018141885121429047e-03 -4.870879278571439079e-05
8.957360169285715301e+01 -4.935240242857143493e-04 2.297065723457143195e-03 -9.084745532142901765e-05
9.098987346428572209e+01 -1.102508022142857869e-04 1.847578991278570840e-03 -2.961092230928573594e-04
9.240603149999999744e+01 3.446581534071428026e-04 4.565465497928570225e-04 -2.641587594721427415e-04
9.382238034999998888e+01 6.392750853499999837e-04 -6.033443995714285859e-04 -1.253444447814286726e-04
9.523853629285716238e+01 2.052019062714287138e-04 -1.141267107464285580e-03 1.763574461714286119e-04
9.665476989285714637e+01 -5.352162017357143219e-04 -5.310391342857144611e-04 6.743490629285714020e-04
9.807130124999999055e+01 -1.224586820442856829e-03 2.368861417357140213e-04 6.401385730785720670e-04
9.948770783571431764e+01 -1.702458440314285693e-03 3.838806626428572697e-04 3.135483148042856943e-04
1.009040692285714300e+02 -1.486671234197856810e-03 4.138465071429119054e-06 4.871247614692859212e-04
1.023204747928571408e+02 -1.043019581057142570e-03 -4.863154215571429480e-04 6.580881983142857069e-04
1.037365819642857190e+02 -7.014265086714282236e-04 -1.488461734285715082e-03 8.067598888214288838e-04
1.051530983571428806e+02 -3.656758929928567280e-04 -1.482383725192856598e-03 1.584563878714285133e-03
1.065695695357142654e+02 3.093354385428572395e-04 -1.014596562785714286e-03 5.748564948357138540e-04
1.079860513785714460e+02 9.578111996357147875e-04 -1.819255183571427627e-04 6.445301087857117049e-05
1.094025828571428320e+02 1.036113269199999713e-03 1.081280540278571449e-03 -1.722823505999998258e-04
1.108195031714285932e+02 6.056020215214289598e-04 1.114435941392857106e-03 1.012985860214287760e-04
1.122361245071428186e+02 3.760203303714284781e-04 8.733868339928571719e-04 3.550088298685712953e-04
1.136528435571428588e+02 8.940071909357143361e-04 3.750880119999999902e-04 4.034947635714290770e-04
1.150694026785714499e+02 5.355629718000005576e-04 -7.293345459285663173e-05 -2.283581457142838309e-05
1.164860820428571344e+02 1.095048489000000156e-03 -1.371919757214289408e-04 -7.987076410714291858e-04
1.179026627285714142e+02 1.135455544121428311e-03 -3.288750301071428103e-04 -1.063087429950000402e-03
1.193191351642857114e+02 1.047682220635714210e-03 -2.423203119642858359e-04 -1.116577584507142231e-03
1.207356846142857307e+02 1.076398200400000308e-03 7.064280185499997996e-04 -4.668392023714288937e-04
1.221520622857142655e+02 4.684183462500000937e-04 7.552565171928570572e-04 -2.506186017214282499e-04
1.235685803857143128e+02 8.501783942999998137e-04 5.241069213499998606e-04 3.040003846285692658e-05
1.249848701071428678e+02 1.320721657559285845e-03 -2.993639101285710050e-04 -5.640858692857166827e-05
1.264011716714285996e+02 1.924496251164285483e-03 -9.805503692857167337e-05 3.702838452085715397e-04
1.278173969928571552e+02 2.125889077385713886e-03 2.454045045714285406e-04 1.496890221700000008e-03
1.292333890785713777e+02 2.376555638328570804e-03 -7.215603637428576352e-05 1.714131185192857391e-03
1.306495268142857356e+02 2.071099948157142934e-03 -2.808555745857141796e-04 2.049345015392857287e-03
1.320653836428571140e+02 2.703530493378571500e-03 -4.519471052857144608e-04 2.808701957800000155e-03
1.334811365214285672e+02 3.579754743492857220e-03 -4.857971365714288596e-05 3.595869466250000649e-03
1.348968112857142785e+02 4.702464780157857537e-03 1.264985066428572053e-04 4.467159291371428781e-03
1.363122889785713596e+02 5.538961306057140800e-03 3.714435938142853421e-04 5.902509848385715206e-03
1.377276722357142944e+02 3.513133030392857382e-03 6.857421352314281961e-04 7.542713858264285531e-03
1.391429841928571420e+02 1.157081448200000025e-03 3.617496197142856611e-04 8.596938831714280929e-03
1.405583647999999641e+02 -1.620610451785714284e-03 3.239444961785712665e-04 8.925629164500003057e-03
